Player,Team,Position,Secondary Position,Nation,Age,90s Played,Goals per 90,Assists Per 90,xG per 90,xAG per 90,Tackles Won %,Shot Creating Actions per 90,Goal Creating Actions per 90,Aerial Win %,Pass Completion Rate,Pass<15 Yards Comp %,Pass 15-30 Comp %,Long_Cmp%,Successful Take-On %,SoT per 90,Goals per Shot,Goals per Shot on Target,npXG per Shot,npXG+xAG per 90,Goals & Assists Per 90,Prog Passes Received Per 90,Progressive Passes Per 90,Errors Per 90,Interceptions Per 90,Tackles Won per 90,Recoveries Per 90,Passes Completed Per 90,Total Pass Distance per 90,Total Prog Pass Distance per 90,Key Passes Per 90,Assists-xAG per 90,Through Balls per 90,Switches per 90,Crosses per 90,Touches per 90,Take-Ons Attempted per 90,Carries per 90,Dribble Distance per 90
Agustín Sández,Rosario Central,DF,,PAR,23.0,16.5,0.06,0.0,0.05,0.03,59.5,1.46,0.06,58.3,74.0,86.0,76.5,42.9,58.3,0.18,0.09,0.33,0.07,0.08,0.06,2.85,4.91,0.06,1.33,1.76,4.36,34.73,555.76,290.79,0.36,-0.03,0.0,0.06,1.39,58.18,1.45,25.21,69.64
Alan Rodríguez,Rosario Central,DF,MF,PAR,23.0,10.6,0.09,0.0,0.02,0.04,38.5,1.61,0.0,80.0,71.1,84.0,72.3,47.1,60.0,0.19,0.13,0.5,0.02,0.06,0.09,3.3,4.15,0.0,1.6,0.94,3.68,43.3,744.43,324.25,0.75,-0.04,0.09,0.19,4.15,70.09,0.94,28.96,52.55
Carlos Quintana,Rosario Central,DF,,ARG,35.0,10.6,0.19,0.0,0.05,0.09,58.3,0.47,0.0,62.1,66.6,72.8,76.6,44.4,100.0,0.19,0.29,1.0,0.08,0.14,0.19,0.09,1.32,0.0,1.6,1.42,3.02,19.91,421.7,197.08,0.19,-0.08,0.0,0.09,0.0,41.42,0.09,14.15,28.02
Damián Martínez,Rosario Central,DF,,ARG,34.0,9.5,0.11,0.0,0.02,0.03,38.5,1.37,0.21,40.0,73.9,86.1,75.6,45.6,44.4,0.11,0.2,1.0,0.04,0.05,0.11,2.42,3.37,0.0,0.95,0.95,1.89,32.42,569.47,289.37,0.63,-0.03,0.11,0.0,1.37,54.0,0.95,22.11,43.05
Emanuel Coronel,Rosario Central,DF,,ARG,26.0,15.9,0.0,0.0,0.01,0.07,50.0,2.27,0.0,62.5,68.4,86.2,69.9,40.6,53.3,0.19,0.0,0.0,0.02,0.08,0.0,3.4,4.21,0.06,2.26,1.7,6.1,33.96,570.19,298.43,0.94,-0.08,0.19,0.25,1.7,62.33,2.83,27.11,85.79
Enzo Copetti,Rosario Central,FW,MF,ARG,28.0,15.8,0.06,0.13,0.23,0.09,25.0,1.9,0.19,46.2,61.1,67.0,65.7,69.6,50.0,0.44,0.05,0.14,0.15,0.27,0.19,6.01,2.03,0.0,0.25,0.32,1.77,15.63,222.59,44.81,0.89,0.03,0.19,0.13,0.82,34.56,1.01,18.92,27.59
Facundo Mallo,Rosario Central,DF,,URU,29.0,13.2,0.15,0.0,0.09,0.01,66.7,0.76,0.08,68.2,67.2,80.2,80.9,46.2,33.3,0.38,0.15,0.4,0.09,0.1,0.15,0.23,2.58,0.08,2.27,0.53,3.64,26.59,664.47,301.59,0.3,-0.01,0.08,0.91,0.23,51.06,0.45,23.56,81.67
Francesco Lo Celso,Rosario Central,FW,MF,ARG,23.0,2.7,0.0,0.37,0.07,0.12,50.0,1.84,1.11,30.0,80.5,87.5,85.7,50.0,0.0,0.74,0.0,0.0,0.07,0.19,0.37,5.56,4.81,0.0,0.0,0.74,5.93,33.7,449.63,98.52,0.74,0.26,0.74,0.0,0.74,50.0,0.37,27.41,55.93
Franco Ibarra,Rosario Central,MF,,ARG,22.0,19.8,0.0,0.05,0.02,0.02,53.1,1.47,0.1,63.6,73.6,80.4,79.2,61.8,57.7,0.0,0.0,0.0,0.03,0.03,0.05,0.61,4.34,0.05,1.41,2.88,6.11,31.46,577.47,203.43,0.51,0.04,0.05,1.01,0.45,56.11,1.31,25.86,38.28
Gaspar Duarte,Rosario Central,FW,MF,ARG,21.0,5.0,0.0,0.6,0.01,0.16,33.3,2.8,0.8,33.3,61.9,84.7,53.6,25.0,42.3,0.2,0.0,0.0,0.02,0.17,0.6,9.6,2.4,0.0,0.2,0.0,3.4,14.0,176.0,57.4,1.2,0.44,0.0,0.0,4.6,37.2,5.2,25.2,84.0
Jaminton Campaz,Rosario Central,FW,MF,COL,23.0,12.2,0.25,0.08,0.15,0.11,57.1,3.19,0.49,57.1,67.2,83.3,66.2,36.0,45.6,0.65,0.09,0.38,0.06,0.26,0.33,10.08,3.36,0.0,0.57,1.56,6.31,26.89,386.31,115.33,0.9,-0.02,0.16,0.08,5.9,55.25,4.67,34.67,95.41
Jonathan David Gómez,Rosario Central,MF,FW,ARG,34.0,13.7,0.0,0.0,0.08,0.05,42.3,2.26,0.22,16.7,81.9,88.8,85.9,55.0,41.7,0.22,0.0,0.0,0.1,0.13,0.0,2.41,4.74,0.0,0.95,1.24,5.11,29.71,458.1,134.45,1.09,-0.05,0.36,0.07,0.8,45.62,1.75,25.77,79.71
Jorge Broun,Rosario Central,GK,,ARG,37.0,24.0,0.0,0.0,0.0,0.0,0.0,0.12,0.0,100.0,69.8,98.1,97.1,48.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,0.0,0.0,0.46,19.0,586.62,447.79,0.0,0.0,0.0,0.0,0.0,28.71,0.0,15.62,54.67
Juan Cruz Komar,Rosario Central,DF,,ARG,27.0,4.1,0.0,0.25,0.06,0.11,33.3,0.49,0.25,86.2,75.3,85.2,85.1,38.5,0.0,0.25,0.0,0.0,0.11,0.17,0.25,0.0,0.73,0.0,2.93,0.73,2.2,36.34,724.63,233.17,0.24,0.12,0.0,0.24,0.0,62.44,0.0,26.59,37.56
Juan Giménez,Rosario Central,DF,,ARG,17.0,15.4,0.06,0.06,0.01,0.02,69.0,0.52,0.06,55.4,80.8,86.8,88.1,57.4,83.3,0.06,0.2,1.0,0.04,0.03,0.13,0.06,1.69,0.0,1.62,1.62,4.61,33.9,674.35,267.99,0.19,0.05,0.0,0.26,0.19,54.22,0.78,28.7,83.9
Kevin Ortíz,Rosario Central,MF,,ARG,23.0,12.7,0.08,0.0,0.05,0.01,44.1,0.94,0.08,50.9,70.9,82.5,77.9,41.8,53.8,0.24,0.09,0.33,0.05,0.05,0.08,0.55,3.31,0.08,1.5,1.5,5.91,27.48,474.41,173.54,0.08,-0.01,0.0,0.16,0.79,51.73,1.02,21.65,38.74
Laurtaro Giaccone,Rosario Central,FW,MF,ARG,22.0,10.1,0.1,0.2,0.14,0.23,60.0,2.57,0.3,30.8,73.6,80.8,77.6,63.2,33.3,0.3,0.07,0.33,0.1,0.37,0.3,6.04,3.66,0.0,0.59,1.09,5.45,22.87,394.46,106.24,1.39,-0.03,0.3,0.2,1.68,43.96,3.27,25.45,91.98
Marco Ruben,Rosario Central,FW,,ARG,37.0,10.6,0.09,0.09,0.29,0.04,42.9,0.85,0.19,41.2,61.2,61.4,67.9,60.0,71.4,0.66,0.05,0.14,0.14,0.33,0.19,4.34,1.89,0.0,0.28,0.38,2.17,7.74,115.94,33.21,0.28,0.06,0.0,0.0,0.47,24.34,0.66,12.64,12.83
Mauricio Martínez,Rosario Central,MF,DF,ARG,30.0,15.1,0.0,0.0,0.05,0.01,69.2,0.79,0.07,57.1,82.7,86.9,91.3,68.8,52.0,0.2,0.0,0.0,0.04,0.06,0.0,0.99,3.97,0.07,0.99,1.13,8.34,40.6,837.55,236.09,0.26,-0.01,0.2,1.06,0.4,60.0,1.66,37.09,108.01
Maximiliano Lovera,Rosario Central,FW,MF,ARG,24.0,9.8,0.0,0.2,0.1,0.16,33.3,3.37,0.31,10.0,69.9,85.4,74.5,40.0,40.5,0.1,0.0,0.0,0.03,0.18,0.2,6.63,3.57,0.0,1.43,0.61,4.9,29.18,514.59,132.76,1.84,0.04,0.61,0.31,7.04,54.29,3.78,35.92,82.65
Miguel Barbieri,Rosario Central,DF,,ARG,30.0,7.3,0.0,0.0,0.02,0.05,50.0,0.68,0.0,58.3,73.4,82.6,83.5,47.8,100.0,0.0,0.0,0.0,0.04,0.06,0.0,0.0,1.37,0.0,2.6,0.55,4.52,30.68,616.71,264.25,0.41,-0.05,0.0,0.41,0.0,53.01,0.27,23.29,48.63
Víctor Malcorra,Rosario Central,MF,FW,ARG,36.0,16.7,0.18,0.3,0.21,0.2,15.4,4.8,0.54,11.8,65.4,85.0,68.5,43.0,45.5,0.36,0.0,0.0,0.04,0.27,0.48,7.49,4.91,0.0,0.06,0.18,3.83,29.82,529.64,201.26,2.34,0.1,0.06,0.18,10.18,53.59,1.32,30.0,72.99
Aaron Quirós,Banfield,DF,,ARG,22.0,5.0,0.0,0.0,0.01,0.0,50.0,0.4,0.0,62.5,70.3,93.0,81.6,34.7,0.0,0.2,0.0,0.0,0.04,0.01,0.0,0.6,2.0,0.2,0.6,0.4,2.4,25.6,558.0,255.0,0.0,0.0,0.0,0.6,0.2,44.2,0.0,20.0,54.4
Alejandro Maciel,Banfield,DF,,ARG,26.0,15.2,0.07,0.0,0.02,0.01,48.6,0.52,0.0,69.0,67.5,74.7,82.2,51.1,87.5,0.07,0.1,1.0,0.03,0.03,0.07,0.13,1.18,0.0,1.32,1.25,2.5,26.51,680.53,326.78,0.2,-0.01,0.0,1.05,0.13,50.79,0.53,22.37,57.43
Alexis Maldonado,Banfield,DF,,ARG,26.0,10.6,0.0,0.0,0.01,0.01,81.8,0.28,0.19,64.3,72.6,80.0,84.6,50.6,33.3,0.0,0.0,0.0,0.08,0.01,0.0,0.0,1.51,0.0,0.57,0.94,2.74,23.77,499.81,215.19,0.09,-0.01,0.0,0.09,0.0,42.08,0.28,17.17,57.64
Braian Galván,Banfield,FW,MF,ARG,23.0,9.2,0.0,0.11,0.02,0.03,41.7,1.84,0.0,18.2,65.2,83.6,62.8,43.8,50.0,0.22,0.0,0.0,0.03,0.06,0.11,5.87,3.04,0.0,0.87,1.09,5.11,21.41,318.26,105.76,0.43,0.08,0.0,0.11,3.91,41.3,0.87,22.17,53.59
Bruno Sepúlveda,Banfield,FW,,ARG,31.0,13.0,0.46,0.08,0.36,0.1,30.8,2.07,0.08,38.6,68.2,73.4,78.2,77.8,54.5,0.84,0.17,0.45,0.14,0.4,0.54,4.0,1.0,0.0,0.23,0.38,2.62,11.23,146.46,25.46,1.08,-0.02,0.0,0.0,0.46,26.0,0.85,13.23,23.08
Cristian Núñez,Banfield,MF,,PAR,26.0,16.9,0.0,0.0,0.0,0.01,57.7,1.07,0.06,48.9,82.1,87.5,83.3,79.8,37.5,0.0,0.0,0.0,0.0,0.01,0.0,0.24,3.79,0.0,1.42,3.14,5.92,31.48,602.25,175.62,0.41,-0.01,0.06,0.59,0.18,48.76,0.47,19.53,36.51
Damián Díaz,Banfield,MF,,ECU,37.0,3.3,0.3,0.3,0.12,0.23,80.0,5.42,0.6,75.0,64.3,83.3,70.2,39.4,62.5,0.9,0.2,0.33,0.08,0.35,0.6,3.94,7.27,0.0,0.91,1.21,4.85,30.0,530.3,212.73,3.64,0.06,0.3,0.61,10.61,55.45,2.42,25.76,76.67
Emanuel Insúa,Banfield,DF,,ARG,32.0,12.0,0.0,0.0,0.07,0.03,58.1,1.5,0.08,54.3,68.0,83.2,74.7,40.5,62.1,0.25,0.0,0.0,0.11,0.1,0.0,2.75,4.08,0.0,1.0,1.67,6.33,27.67,512.75,222.75,0.33,-0.02,0.08,0.17,2.92,51.5,2.42,23.08,124.75
Ezequiel Cañete,Banfield,MF,,ARG,24.0,8.7,0.11,0.0,0.16,0.02,45.5,1.49,0.11,52.6,77.1,85.8,85.0,58.8,16.7,0.11,0.17,1.0,0.27,0.18,0.11,1.38,4.37,0.0,2.18,1.61,5.98,30.92,551.49,174.02,0.57,-0.02,0.0,0.34,0.57,51.84,0.69,23.1,39.2
Facundo Sanguinetti,Banfield,GK,,ARG,22.0,25.7,0.0,0.0,0.0,0.0,0.0,0.08,0.0,66.7,67.6,100.0,98.0,41.6,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.0,1.17,18.95,538.72,399.84,0.0,0.0,0.0,0.0,0.0,29.53,0.04,14.2,49.69
Gabriel Aranda,Banfield,DF,,ARG,22.0,5.3,0.0,0.0,0.04,0.0,100.0,0.94,0.0,65.2,78.2,80.4,85.8,61.1,100.0,0.19,0.0,0.0,0.11,0.04,0.0,0.0,2.45,0.19,0.19,0.19,3.02,28.49,613.21,211.13,0.0,0.0,0.0,0.0,0.0,46.04,0.57,20.0,56.98
Geronimo Rivera,Banfield,FW,MF,ARG,20.0,8.8,0.11,0.23,0.32,0.17,40.0,3.28,0.34,56.0,55.9,73.8,58.1,48.5,36.7,0.68,0.05,0.17,0.13,0.48,0.34,4.66,1.93,0.0,0.45,0.57,2.84,11.25,206.48,101.59,1.25,0.06,0.23,0.11,2.5,35.23,3.41,17.73,47.61
Guillermo Enrique,Banfield,DF,,ARG,23.0,3.4,0.0,0.0,0.01,0.05,63.6,1.78,0.3,55.6,53.7,80.0,62.5,19.4,25.0,0.0,0.0,0.0,0.02,0.06,0.0,1.47,1.76,0.0,1.76,1.76,4.41,19.12,345.59,135.0,0.59,-0.06,0.0,0.59,2.06,52.65,1.18,15.29,47.06
Ignacio Rodríguez,Banfield,MF,FW,ARG,21.0,18.9,0.16,0.05,0.15,0.11,39.4,1.8,0.16,49.1,66.2,74.9,76.6,46.5,45.9,0.32,0.12,0.5,0.08,0.22,0.21,4.66,2.33,0.05,0.69,1.06,5.87,19.21,327.14,92.33,0.79,-0.05,0.05,0.05,3.49,39.58,1.96,20.26,46.93
Jesús Soraire,Banfield,MF,,ARG,35.0,10.6,0.09,0.0,0.07,0.05,55.6,2.74,0.0,50.0,71.3,72.2,80.2,67.0,22.2,0.28,0.09,0.33,0.07,0.12,0.09,0.75,4.62,0.0,0.57,2.26,6.04,27.64,611.23,224.34,1.32,-0.06,0.0,0.75,1.98,49.62,0.85,22.26,35.19
Juan Bisanz,Banfield,FW,MF,ARG,22.0,8.3,0.0,0.12,0.1,0.16,40.0,2.78,0.36,52.9,61.5,80.6,57.4,16.7,48.3,0.48,0.0,0.0,0.05,0.26,0.12,5.42,1.69,0.0,0.72,1.2,3.01,11.57,159.52,55.06,0.84,-0.04,0.12,0.0,3.49,31.81,3.49,17.11,42.53
Juan Álvarez,Banfield,FW,DF,ARG,27.0,11.4,0.0,0.26,0.07,0.25,15.8,2.99,0.44,33.3,56.9,78.9,60.6,49.0,41.0,0.44,0.0,0.0,0.04,0.32,0.26,8.16,1.93,0.0,0.53,0.35,3.95,14.39,272.54,117.37,2.02,0.01,0.09,0.09,7.72,35.53,3.42,17.81,61.84
Leandro Garate,Banfield,FW,MF,ARG,30.0,6.9,0.29,0.0,0.4,0.02,0.0,1.45,0.0,58.5,58.5,60.7,63.2,42.9,66.7,0.72,0.07,0.2,0.14,0.31,0.29,3.77,1.01,0.0,0.14,0.72,1.88,12.46,166.96,27.1,0.43,-0.01,0.14,0.29,0.43,29.71,0.43,11.59,21.01
Marcos Echeverría,Banfield,FW,,ARG,20.0,3.5,0.0,0.0,0.2,0.0,60.0,0.86,0.0,35.5,56.0,58.8,61.5,60.0,14.3,0.0,0.0,0.0,0.23,0.2,0.0,3.14,1.43,0.0,0.29,0.57,1.14,12.0,196.29,29.14,0.29,0.0,0.0,0.0,0.29,34.0,2.0,17.43,21.14
Mathías De Ritis,Banfield,DF,,URU,21.0,13.5,0.07,0.0,0.03,0.06,62.2,1.77,0.07,55.9,60.9,79.2,66.8,39.0,70.0,0.3,0.07,0.25,0.03,0.1,0.07,3.11,4.37,0.0,2.15,2.15,5.48,27.41,534.3,289.56,0.74,-0.06,0.0,0.3,3.04,57.56,2.22,25.04,71.78
Matías González,Banfield,MF,,ARG,21.0,10.0,0.0,0.2,0.07,0.09,50.0,3.99,0.3,25.0,64.7,78.9,72.7,39.5,48.5,0.5,0.0,0.0,0.04,0.16,0.2,5.6,5.0,0.0,0.1,1.9,7.1,24.2,445.9,145.5,1.6,0.11,0.5,0.3,6.3,52.0,6.8,29.2,56.3
Mauricio Roldán,Banfield,FW,,ARG,18.0,4.9,0.0,0.21,0.14,0.11,71.4,2.26,0.21,28.2,63.7,80.0,71.0,60.0,27.6,0.82,0.0,0.0,0.06,0.25,0.21,6.12,1.02,0.0,0.2,0.61,3.27,11.84,181.84,29.18,0.61,0.08,0.2,0.0,2.45,37.76,5.92,20.0,30.41
Milton Giménez,Banfield,FW,,ARG,27.0,4.9,0.81,0.0,0.96,0.0,33.3,1.02,0.41,41.4,64.6,73.5,85.0,28.6,63.6,1.22,0.23,0.5,0.19,0.5,0.81,4.08,1.43,0.0,0.0,0.41,2.24,10.82,144.9,25.92,0.2,0.0,0.0,0.0,1.02,29.8,2.24,16.53,37.55
Nicolás Hernández,Banfield,DF,,COL,26.0,14.5,0.0,0.0,0.0,0.01,52.9,0.41,0.0,64.3,80.3,90.6,89.9,57.9,100.0,0.0,0.0,0.0,0.01,0.02,0.0,0.0,2.55,0.07,0.97,0.69,2.48,28.69,644.55,239.52,0.14,-0.01,0.0,0.9,0.07,47.1,0.14,24.14,104.48
Ramiro Di Luciano,Banfield,DF,,ARG,20.0,11.8,0.0,0.08,0.02,0.12,59.3,1.94,0.08,56.1,59.8,81.2,57.9,36.5,37.5,0.0,0.0,0.0,0.05,0.14,0.08,4.83,3.05,0.0,1.02,1.61,2.63,21.02,357.8,184.49,0.59,-0.03,0.0,0.0,3.64,48.81,2.03,19.41,69.58
Santiago Esquivel,Banfield,MF,,ARG,20.0,3.2,0.0,0.0,0.02,0.02,75.0,0.94,0.0,54.5,80.4,73.5,89.8,89.5,100.0,0.0,0.0,0.0,0.06,0.03,0.0,0.62,3.44,0.0,1.56,1.56,3.75,26.88,580.62,131.56,0.31,0.0,0.0,0.0,0.0,41.25,0.62,18.75,29.38
Yonatan Rodríguez,Banfield,MF,,URU,30.0,7.9,0.0,0.0,0.03,0.07,41.7,1.27,0.0,51.4,75.7,78.2,81.7,72.5,25.0,0.25,0.0,0.0,0.03,0.1,0.0,0.76,4.3,0.0,0.76,1.77,5.44,25.19,508.99,144.18,0.51,-0.06,0.0,0.63,0.0,45.06,1.01,17.72,34.05
Alejandro Martínez,Talleres,FW,,ARG,26.0,11.1,0.18,0.0,0.17,0.2,72.7,3.41,0.27,0.0,64.7,78.0,69.5,40.0,33.3,0.45,0.07,0.4,0.07,0.36,0.18,7.93,2.7,0.0,0.72,0.81,4.05,19.46,332.7,118.2,1.89,-0.2,0.09,0.0,7.12,43.42,2.97,25.41,95.5
Alex Vigo,Talleres,DF,,ARG,24.0,4.1,0.0,0.0,0.04,0.05,42.9,2.43,0.0,35.7,73.5,87.8,74.5,53.6,66.7,0.24,0.0,0.0,0.05,0.08,0.0,6.59,5.37,0.0,2.2,1.95,3.66,42.68,743.17,283.9,0.98,-0.05,0.0,0.0,2.93,71.22,0.73,28.54,62.68
Blas Riveros,Talleres,DF,FW,PAR,25.0,8.8,0.0,0.23,0.04,0.11,37.5,2.28,0.34,40.0,77.5,89.5,82.7,50.0,41.9,0.34,0.0,0.0,0.04,0.15,0.23,6.48,2.84,0.0,0.8,0.45,2.61,33.3,596.82,240.45,0.8,0.11,0.0,0.68,3.64,52.84,3.52,26.59,84.66
Bruno Barticciotto,Talleres,FW,MF,CHI,22.0,11.2,0.63,0.18,0.21,0.13,33.3,2.68,0.45,21.2,77.2,83.1,82.2,56.5,58.6,0.98,0.23,0.64,0.08,0.34,0.81,5.89,3.39,0.0,0.45,0.71,3.3,23.21,349.29,92.14,1.25,0.04,0.45,0.09,1.61,42.32,2.59,24.38,40.27
Cristian Tarragona,Talleres,FW,,ARG,32.0,11.1,0.36,0.0,0.45,0.11,0.0,2.07,0.0,40.0,75.5,80.9,82.1,100.0,45.8,0.9,0.13,0.4,0.16,0.55,0.36,5.23,1.17,0.0,0.18,0.54,2.79,16.67,219.82,32.88,1.08,-0.11,0.0,0.18,0.36,36.13,2.16,20.18,30.09
Diego Ortegoza,Talleres,MF,,CHI,26.0,13.7,0.0,0.0,0.04,0.07,57.1,2.63,0.15,54.5,84.2,87.5,89.2,76.6,58.3,0.37,0.0,0.0,0.03,0.11,0.0,1.68,5.77,0.07,0.8,1.53,7.08,44.89,902.63,219.05,0.88,-0.07,0.22,0.58,0.66,65.55,0.88,37.59,88.47
Federico Girotti,Talleres,FW,,ARG,24.0,16.4,0.18,0.0,0.31,0.05,57.1,1.58,0.06,56.0,67.6,72.0,69.5,72.7,41.9,0.61,0.05,0.2,0.11,0.31,0.18,4.51,1.4,0.0,0.18,0.24,1.34,15.24,250.0,41.22,0.73,-0.05,0.0,0.73,0.61,32.99,1.89,16.16,23.66
Franco Moyano,Talleres,MF,,ARG,26.0,3.8,0.0,0.0,0.01,0.0,66.7,1.59,0.27,40.0,86.0,87.2,92.7,61.9,100.0,0.0,0.0,0.0,0.02,0.01,0.0,0.26,3.16,0.0,1.32,1.32,6.32,48.42,862.89,237.63,0.0,0.0,0.0,0.0,0.53,62.37,0.26,31.05,55.53
Gastón Benavídez,Talleres,DF,,ARG,28.0,22.9,0.04,0.17,0.12,0.13,56.8,3.45,0.35,58.1,78.3,87.5,82.2,53.7,41.7,0.22,0.05,0.2,0.15,0.25,0.22,5.85,5.72,0.04,1.05,1.48,4.37,43.01,756.33,329.74,1.62,0.05,0.0,0.44,3.1,65.55,1.05,31.53,92.71
Guido Herrera,Talleres,GK,,ARG,31.0,26.0,0.0,0.0,0.0,0.0,100.0,0.19,0.0,100.0,71.0,100.0,98.4,51.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,1.08,21.92,719.38,562.88,0.04,0.0,0.0,0.04,0.0,33.12,0.0,16.92,67.38
Juan Camilo Portilla,Talleres,MF,,COL,25.0,15.6,0.0,0.06,0.04,0.04,64.5,1.85,0.06,41.0,84.6,90.2,90.0,61.0,37.0,0.26,0.0,0.0,0.03,0.08,0.06,0.77,5.0,0.0,1.92,1.6,4.68,51.6,886.47,248.08,0.58,0.03,0.06,0.45,1.15,74.1,1.73,41.47,86.67
Juan Portillo,Talleres,DF,MF,ARG,23.0,20.9,0.0,0.1,0.03,0.04,71.1,0.62,0.19,46.7,84.8,90.9,90.8,55.8,75.0,0.05,0.0,0.0,0.06,0.07,0.1,0.48,3.35,0.0,1.1,2.06,4.93,41.87,800.29,314.21,0.1,0.06,0.05,0.38,0.14,62.44,0.77,34.55,111.72
Juan Rodríguez,Talleres,DF,,ARG,29.0,13.0,0.15,0.0,0.09,0.01,92.3,0.54,0.0,66.7,85.2,88.5,89.8,68.4,100.0,0.46,0.18,0.33,0.1,0.09,0.15,0.31,3.54,0.0,1.77,1.15,4.08,49.85,1013.0,376.31,0.15,-0.01,0.0,0.15,0.08,71.08,0.38,35.0,108.46
Kevin Mantilla,Talleres,DF,,COL,20.0,5.0,0.0,0.0,0.0,0.04,100.0,0.2,0.0,55.0,85.7,91.3,93.0,54.8,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.2,2.6,0.0,1.6,1.6,5.2,43.0,800.2,306.8,0.2,-0.04,0.0,0.0,0.0,60.4,0.2,36.0,86.2
Lucas Suárez,Talleres,DF,,ARG,28.0,10.1,0.0,0.0,0.04,0.0,40.0,0.4,0.0,51.5,83.1,83.3,91.3,62.3,75.0,0.0,0.0,0.0,0.07,0.04,0.0,0.0,2.67,0.0,0.99,0.89,3.86,41.78,916.63,322.18,0.0,0.0,0.0,0.89,0.0,60.1,0.4,32.08,94.75
Marcos Portillo,Talleres,MF,,ARG,24.0,6.9,0.29,0.43,0.11,0.19,40.7,5.79,1.16,57.1,74.0,88.9,80.3,57.0,66.7,0.72,0.1,0.4,0.04,0.3,0.72,2.32,6.38,0.0,0.72,2.61,5.65,38.41,733.33,238.55,2.61,0.25,0.87,1.16,3.04,63.91,3.48,34.93,52.32
Matías Catalán,Talleres,DF,,CHI,31.0,8.0,0.12,0.0,0.02,0.0,54.5,1.0,0.25,77.3,82.2,84.4,88.7,75.2,33.3,0.12,0.33,1.0,0.06,0.03,0.12,0.25,3.88,0.12,1.25,1.0,3.0,43.88,1083.75,492.25,0.12,0.0,0.0,1.62,0.38,64.38,0.75,35.12,112.25
Matías Galarza,Talleres,MF,,ARG,21.0,8.4,0.0,0.0,0.02,0.07,33.3,2.37,0.12,51.2,87.1,89.4,91.3,76.4,63.6,0.12,0.0,0.0,0.03,0.09,0.0,0.6,6.07,0.0,1.19,1.07,6.07,57.62,1073.21,257.02,1.07,-0.07,0.12,0.36,0.12,75.0,1.31,42.26,92.74
Matías Galarza Fonda,Talleres,MF,FW,PAR,21.0,13.6,0.22,0.07,0.19,0.03,39.3,1.99,0.22,39.2,73.3,81.8,72.2,62.5,39.0,0.96,0.11,0.23,0.09,0.22,0.29,5.22,3.38,0.0,0.51,1.4,5.81,22.06,351.91,97.35,0.88,0.04,0.0,0.22,2.21,44.63,3.01,24.85,40.96
Miguel Navarro,Talleres,DF,,VEN,24.0,18.5,0.05,0.16,0.02,0.05,62.5,1.89,0.16,66.7,81.0,89.5,85.8,54.5,50.0,0.05,0.11,1.0,0.04,0.06,0.22,4.11,4.92,0.0,1.46,0.97,4.16,43.46,774.49,285.57,0.97,0.12,0.0,0.05,2.27,63.57,0.54,30.59,62.97
Ramiro Ruiz,Talleres,FW,MF,ARG,23.0,4.6,0.0,0.0,0.3,0.13,20.0,3.27,0.0,42.9,63.6,75.0,60.0,0.0,14.3,0.66,0.0,0.0,0.14,0.43,0.0,7.61,1.3,0.0,1.09,0.22,3.48,10.65,140.0,44.57,1.52,-0.13,0.0,0.0,0.65,30.65,3.04,15.22,41.52
Rubén Botta,Talleres,MF,FW,ARG,34.0,15.9,0.13,0.31,0.15,0.13,50.0,4.46,0.5,18.2,73.9,85.5,80.3,53.0,50.9,0.5,0.05,0.13,0.08,0.24,0.44,7.92,7.42,0.0,0.63,0.75,4.21,32.96,618.87,180.06,2.01,0.18,0.13,0.5,3.14,55.09,3.46,36.48,94.78
Sebastián Palacios,Talleres,FW,MF,ARG,32.0,5.8,0.34,0.17,0.28,0.11,66.7,4.83,0.69,18.2,66.9,89.3,72.7,56.0,36.0,0.52,0.18,0.67,0.15,0.38,0.52,11.21,2.41,0.0,0.34,0.34,4.31,17.76,305.86,87.76,1.9,0.07,0.0,0.52,5.52,41.38,4.31,27.07,85.0
Valentín Depietri,Talleres,FW,,ARG,23.0,8.5,0.12,0.0,0.14,0.19,71.4,2.49,0.12,37.5,72.4,82.6,71.1,57.9,47.7,0.47,0.07,0.25,0.08,0.33,0.12,10.59,2.47,0.0,0.12,0.94,4.94,21.88,346.47,61.65,1.18,-0.19,0.24,0.24,1.88,42.24,5.18,27.76,120.71
Elías López,Sarmiento,DF,,ARG,23.0,22.6,0.09,0.09,0.05,0.09,62.5,1.77,0.18,32.5,63.5,83.2,66.7,30.5,47.6,0.18,0.17,0.5,0.09,0.14,0.18,3.1,2.17,0.09,1.19,1.02,3.98,21.77,370.04,194.78,0.75,-0.0,0.09,0.04,3.1,43.76,0.93,15.04,42.43
Emiliano Méndez,Sarmiento,MF,,ARG,34.0,15.5,0.06,0.0,0.03,0.01,56.8,0.52,0.06,52.9,69.1,78.5,69.7,59.2,50.0,0.19,0.13,0.33,0.05,0.04,0.06,0.39,3.23,0.06,1.03,1.61,5.16,20.52,371.1,144.71,0.26,-0.01,0.13,0.19,0.0,40.52,0.65,12.39,23.35
